"Handle","Title","Body (HTML)","Vendor","Product Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Inventory Qty","Variant Price","Variant Compare At Price","Image Src"
"bols021","Mini bolso beige TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h12/h6e/14868901953566/515Wx515H_product_2002305001_7-20251006180238/515Wx515H-product-2002305001-7-20251006180238.jpg"
"bols021","Mini bolso beige TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hf5/h55/14868901232670/515Wx515H_product_2002305001_6-20251006180238/515Wx515H-product-2002305001-6-20251006180238.jpg"
"bols021","Mini bolso beige TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h75/h28/14868899659806/515Wx515H_product_2002305001_2-20251006180237/515Wx515H-product-2002305001-2-20251006180237.jpg"
"bols022","City mediano beige y negro Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002186651","1","170","189","https://cloud-media.tous.com/medias/sys_master/images/hc5/he0/14868465680414/515Wx515H_product_2002186651_9-20251006170257/515Wx515H-product-2002186651-9-20251006170257.jpg"
"bols022","City mediano beige y negro Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002186651","1","170","189","https://cloud-media.tous.com/medias/sys_master/images/had/h3a/14868463190046/515Wx515H_product_2002186651_2-20251006170256/515Wx515H-product-2002186651-2-20251006170256.jpg"
"bols022","City mediano beige y negro Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002186651","1","170","189","https://cloud-media.tous.com/medias/sys_master/images/he6/h81/14868461813790/515Wx515H_product_2002186651-20251006170256/515Wx515H-product-2002186651-20251006170256.jpg"
"bols023","Mini bolso Pop negro TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910502","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h59/he7/14903872946206/515Wx515H_product_395910502_9-20251023120240/515Wx515H-product-395910502-9-20251023120240.jpg"
"bols023","Mini bolso Pop negro TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910502","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h82/h22/12529600790558/515Wx515H_product_395910502_2-20230725100050/515Wx515H-product-395910502-2-20230725100050.jpg"
"bols023","Mini bolso Pop negro TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910502","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hc2/h10/14903870881822/515Wx515H_product_395910502_5-20251023120239/515Wx515H-product-395910502-5-20251023120239.jpg"
"bols023","Mini bolso Pop negro TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910502","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/ha3/h48/12529599676446/515Wx515H_product_395910502-20230725100049/515Wx515H-product-395910502-20230725100049.jpg"
"bols024","Shopper grande Amaya topo TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910104","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h4f/h31/12614678675486/515Wx515H_product_395910104_9-20230822190030/515Wx515H-product-395910104-9-20230822190030.jpg"
"bols024","Shopper grande Amaya topo TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910104","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h34/h0a/12604613263390/515Wx515H_product_395910104_2-20230818170030/515Wx515H-product-395910104-2-20230818170030.jpg"
"bols024","Shopper grande Amaya topo TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910104","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/hf1/h10/12604613459998/515Wx515H_product_395910104_3-20230818170031/515Wx515H-product-395910104-3-20230818170031.jpg"
"bols024","Shopper grande Amaya topo TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910104","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h02/h20/12614678151198/515Wx515H_product_395910104_6-20230822190030/515Wx515H-product-395910104-6-20230822190030.jpg"
"bols025","Bandolera mediana Audree marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287601","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h1a/h24/14414789345310/515Wx515H_product_2002287601-20250508130242/515Wx515H-product-2002287601-20250508130242.jpg"
"bols025","Bandolera mediana Audree marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287601","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/hcf/h7c/14414793474078/515Wx515H_product_2002287601_3-20250508130242/515Wx515H-product-2002287601-3-20250508130242.jpg"
"bols025","Bandolera mediana Audree marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287601","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h71/he7/14391326212126/515Wx515H_product_2002287601_9-20250429170058/515Wx515H-product-2002287601-9-20250429170058.jpg"
"bols025","Bandolera mediana Audree marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287601","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h01/h1b/14391324442654/515Wx515H_product_2002287601_5-20250429170058/515Wx515H-product-2002287601-5-20250429170058.jpg"
"bols026","Mini bolso Pop beige TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910464","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hd4/h1a/14903867539486/515Wx515H_product_395910464_9-20251023120239/515Wx515H-product-395910464-9-20251023120239.jpg"
"bols026","Mini bolso Pop beige TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910464","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/he7/hc7/12527135916062/515Wx515H_product_395910464-20230724120042/515Wx515H-product-395910464-20230724120042.jpg"
"bols026","Mini bolso Pop beige TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910464","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h18/h02/12527138832414/515Wx515H_product_395910464_2-20230724120043/515Wx515H-product-395910464-2-20230724120043.jpg"
"bols026","Mini bolso Pop beige TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","395910464","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h37/h7f/14903905091614/515Wx515H_product_395910464_5-20251023130243/515Wx515H-product-395910464-5-20251023130243.jpg"
"bols027","Bandolera mediana arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106544","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/hc5/h0d/14406313738270/515Wx515H_product_2002106544-20250505150059/515Wx515H-product-2002106544-20250505150059.jpg"
"bols027","Bandolera mediana arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106544","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h57/he6/14386325487646/515Wx515H_product_2002106544_5-20250428103112/515Wx515H-product-2002106544-5-20250428103112.jpg"
"bols027","Bandolera mediana arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106544","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h94/hdf/14414621835294/515Wx515H_product_2002106544_2-20250508120317/515Wx515H-product-2002106544-2-20250508120317.jpg"
"bols027","Bandolera mediana arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106544","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h40/ha9/14386326667294/515Wx515H_product_2002106544_9-20250428103112/515Wx515H-product-2002106544-9-20250428103112.jpg"
"bols027","Bandolera mediana arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106544","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h57/he6/14386325487646/515Wx515H_product_2002106544_5-20250428103112/515Wx515H-product-2002106544-5-20250428103112.jpg"
"bols028","Bandolera mediana camel TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106546","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h08/h4c/14868442939422/515Wx515H_product_2002106546_5-20251006170252/515Wx515H-product-2002106546-5-20251006170252.jpg"
"bols028","Bandolera mediana camel TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106546","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h12/hf8/14868444250142/515Wx515H_product_2002106546_9-20251006170253/515Wx515H-product-2002106546-9-20251006170253.jpg"
"bols028","Bandolera mediana camel TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106546","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/had/h5a/14868439793694/515Wx515H_product_2002106546_2-20251006170252/515Wx515H-product-2002106546-2-20251006170252.jpg"
"bols028","Bandolera mediana camel TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106546","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/hc6/h27/14868438024222/515Wx515H_product_2002106546-20251006170251/515Wx515H-product-2002106546-20251006170251.jpg"
"bols029","Bandolera mediana beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106501","0","143","159","https://cloud-media.tous.com/medias/sys_master/images/hc1/h7a/13887716786206/515Wx515H_product_2002106501-20241111170224/515Wx515H-product-2002106501-20241111170224.jpg"
"bols029","Bandolera mediana beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106501","0","143","159","https://cloud-media.tous.com/medias/sys_master/images/h3c/h0b/13345311064094/515Wx515H_product_2002106501_2-20240423190141/515Wx515H-product-2002106501-2-20240423190141.jpg"
"bols029","Bandolera mediana beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106501","0","143","159","https://cloud-media.tous.com/medias/sys_master/images/he8/hd3/13347291529246/515Wx515H_product_2002106501_9-20240424130120/515Wx515H-product-2002106501-9-20240424130120.jpg"
"bols029","Bandolera mediana beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106501","0","143","159","https://cloud-media.tous.com/medias/sys_master/images/h75/hd3/13347287400478/515Wx515H_product_2002106501_5-20240424130119/515Wx515H-product-2002106501-5-20240424130119.jpg"
"bols029","Bandolera mediana beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106501","0","143","159","https://cloud-media.tous.com/medias/sys_master/images/h05/hc6/13347288317982/515Wx515H_product_2002106501_6-20240424130120/515Wx515H-product-2002106501-6-20240424130120.jpg"
"bols030","Bandolera mediana negra TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106551","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h1f/h47/13887718227998/515Wx515H_product_2002106551-20241111170226/515Wx515H-product-2002106551-20241111170226.jpg"
"bols030","Bandolera mediana negra TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106551","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/ha6/hfc/13447704739870/515Wx515H_product_2002106551_2-20240530130246/515Wx515H-product-2002106551-2-20240530130246.jpg"
"bols030","Bandolera mediana negra TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106551","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h3f/h25/13447772831774/515Wx515H_product_2002106551_6-20240530130246/515Wx515H-product-2002106551-6-20240530130246.jpg"
"bols030","Bandolera mediana negra TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106551","1","143","159","https://cloud-media.tous.com/medias/sys_master/images/h16/h48/13447773945886/515Wx515H_product_2002106551_9-20240530130246/515Wx515H-product-2002106551-9-20240530130246.jpg"
"bols031","Shopper grande Amaya azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106433","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/hfb/he3/13345305755678/515Wx515H_product_2002106433-20240423190140/515Wx515H-product-2002106433-20240423190140.jpg"
"bols031","Shopper grande Amaya azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106433","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/ha2/h55/13345307394078/515Wx515H_product_2002106433_3-20240423190140/515Wx515H-product-2002106433-3-20240423190140.jpg"
"bols031","Shopper grande Amaya azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106433","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h9d/hab/13345306935326/515Wx515H_product_2002106433_2-20240423190140/515Wx515H-product-2002106433-2-20240423190140.jpg"
"bols031","Shopper grande Amaya azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106433","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/hc2/h0d/13347285827614/515Wx515H_product_2002106433_6-20240424130119/515Wx515H-product-2002106433-6-20240424130119.jpg"
"bols031","Shopper grande Amaya azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106433","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/hb1/h74/13347286777886/515Wx515H_product_2002106433_9-20240424130119/515Wx515H-product-2002106433-9-20240424130119.jpg"
"bols032","Bandolera mediana Audree gris oscuro Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183347","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h6c/heb/13787922628638/515Wx515H_product_2002183347-20241004230143/515Wx515H-product-2002183347-20241004230143.jpg"
"bols032","Bandolera mediana Audree gris oscuro Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183347","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h6a/ha3/13787923873822/515Wx515H_product_2002183347_2-20241004230143/515Wx515H-product-2002183347-2-20241004230143.jpg"
"bols032","Bandolera mediana Audree gris oscuro Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183347","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h42/hfb/13800232648734/515Wx515H_product_2002183347_8-20241009120133/515Wx515H-product-2002183347-8-20241009120133.jpg"
"bols032","Bandolera mediana Audree gris oscuro Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183347","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/hea/h90/13800233697310/515Wx515H_product_2002183347_9-20241009120133/515Wx515H-product-2002183347-9-20241009120133.jpg"
"bols032","Bandolera mediana Audree gris oscuro Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183347","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h26/h9b/13800231665694/515Wx515H_product_2002183347_7-20241009120133/515Wx515H-product-2002183347-7-20241009120133.jpg"
"bols033","Bandolera mediana Audree beige Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183301","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h79/h93/13787918565406/515Wx515H_product_2002183301-20241004230142/515Wx515H-product-2002183301-20241004230142.jpg"
"bols033","Bandolera mediana Audree beige Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183301","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h30/hff/13787919679518/515Wx515H_product_2002183301_2-20241004230142/515Wx515H-product-2002183301-2-20241004230142.jpg"
"bols033","Bandolera mediana Audree beige Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183301","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h05/h7b/13787921448990/515Wx515H_product_2002183301_7-20241004230142/515Wx515H-product-2002183301-7-20241004230142.jpg"
"bols033","Bandolera mediana Audree beige Kaos Mini Lines",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183301","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h65/h8c/13787921973278/515Wx515H_product_2002183301_9-20241004230142/515Wx515H-product-2002183301-9-20241004230142.jpg"
"bols034","Shopper mediano marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296901","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h6e/h06/14406410797086/515Wx515H_product_2002296901-20250505160102/515Wx515H-product-2002296901-20250505160102.jpg"
"bols034","Shopper mediano marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296901","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h86/hc6/14406413811742/515Wx515H_product_2002296901_2-20250505160103/515Wx515H-product-2002296901-2-20250505160103.jpg"
"bols034","Shopper mediano marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296901","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hcd/haf/14391453679646/515Wx515H_product_2002296901_9-20250429180118/515Wx515H-product-2002296901-9-20250429180118.jpg"
"bols034","Shopper mediano marfil Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296901","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h37/h86/14391362420766/515Wx515H_product_2002296901_5-20250429170059/515Wx515H-product-2002296901-5-20250429170059.jpg"
"bols035","Shopper mediano negro Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296951","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hde/h3e/14415019212830/515Wx515H_product_2002296951-20250508140324/515Wx515H-product-2002296951-20250508140324.jpg"
"bols035","Shopper mediano negro Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296951","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hdf/h31/14415021637662/515Wx515H_product_2002296951_2-20250508140325/515Wx515H-product-2002296951-2-20250508140325.jpg"
"bols035","Shopper mediano negro Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296951","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/he1/h7f/14389786148894/515Wx515H_product_2002296951_9-20250429110223/515Wx515H-product-2002296951-9-20250429110223.jpg"
"bols035","Shopper mediano negro Kaos Icon",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002296951","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h8e/h4c/14389784379422/515Wx515H_product_2002296951_5-20250429110223/515Wx515H-product-2002296951-5-20250429110223.jpg"
"bols036","Bolso mini cube beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106601","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h59/h18/14068647198750/515Wx515H_product_2002106601_9-20250109020116/515Wx515H-product-2002106601-9-20250109020116.jpg"
"bols036","Bolso mini cube beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106601","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h32/hdc/13345321746462/515Wx515H_product_2002106601_2-20240423190143/515Wx515H-product-2002106601-2-20240423190143.jpg"
"bols036","Bolso mini cube beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106601","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hf7/haa/14068645625886/515Wx515H_product_2002106601_5-20250109020116/515Wx515H-product-2002106601-5-20250109020116.jpg"
"bols036","Bolso mini cube beige TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002106601","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hed/h4e/14068646215710/515Wx515H_product_2002106601_6-20250109020116/515Wx515H-product-2002106601-6-20250109020116.jpg"
"bols037","Mini bolso horizontal negro TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002129151","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h44/h35/13407376736286/515Wx515H_product_2002129151_9-20240516130154/515Wx515H-product-2002129151-9-20240516130154.jpg"
"bols037","Mini bolso horizontal negro TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002129151","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h2c/h97/13407374966814/515Wx515H_product_2002129151_2-20240516130153/515Wx515H-product-2002129151-2-20240516130153.jpg"
"bols037","Mini bolso horizontal negro TOUS La Rue New",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002129151","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/he2/h3e/13407375425566/515Wx515H_product_2002129151_5-20240516130153/515Wx515H-product-2002129151-5-20240516130153.jpg"
"bols038","Bandolera mediana beige Kaos Mini Lines","<p>Bolso bandolera mediano Kaos Mini Lines de lona con detalles de poliuretano en color beige. Cierre de cremallera. Bolsillo interior con cremallera. Asa bandolera ajustable. Medidas (alto x ancho x fondo): 14,5 x 27 x 10,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183201","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h8a/he8/13787914436638/515Wx515H_product_2002183201_9-20241004230141/515Wx515H-product-2002183201-9-20241004230141.jpg"
"bols038","Bandolera mediana beige Kaos Mini Lines","<p>Bolso bandolera mediano Kaos Mini Lines de lona con detalles de poliuretano en color beige. Cierre de cremallera. Bolsillo interior con cremallera. Asa bandolera ajustable. Medidas (alto x ancho x fondo): 14,5 x 27 x 10,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183201","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h1a/h1c/13787912667166/515Wx515H_product_2002183201_2-20241004230141/515Wx515H-product-2002183201-2-20241004230141.jpg"
"bols038","Bandolera mediana beige Kaos Mini Lines","<p>Bolso bandolera mediano Kaos Mini Lines de lona con detalles de poliuretano en color beige. Cierre de cremallera. Bolsillo interior con cremallera. Asa bandolera ajustable. Medidas (alto x ancho x fondo): 14,5 x 27 x 10,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002183201","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h23/h78/13787913256990/515Wx515H_product_2002183201_5-20241004230141/515Wx515H-product-2002183201-5-20241004230141.jpg"
"bols039","Bandolera mediana con solapa Kaos Dream negra","<p>Bolso bandolera mediana con solapa TOUS de la colección Kaos Dream de poliuretano acolchado en forma de osos con acabado efecto piel en color negro. Correa larga de bandolera tipo cadena ajustable. Cierre con botón magnético. Un bolsillo interior con cremallera. Medidas: 12 x 32 x 21 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","195890560","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h36/h45/10897181540382/product_195890560-20211202150046/product-195890560-20211202150046.jpg_515Wx515H"
"bols039","Bandolera mediana con solapa Kaos Dream negra","<p>Bolso bandolera mediana con solapa TOUS de la colección Kaos Dream de poliuretano acolchado en forma de osos con acabado efecto piel en color negro. Correa larga de bandolera tipo cadena ajustable. Cierre con botón magnético. Un bolsillo interior con cremallera. Medidas: 12 x 32 x 21 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","195890560","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h6c/hd3/13388402655262/515Wx515H_product_195890560_9-20240509120055/515Wx515H-product-195890560-9-20240509120055.jpg"
"bols039","Bandolera mediana con solapa Kaos Dream negra","<p>Bolso bandolera mediana con solapa TOUS de la colección Kaos Dream de poliuretano acolchado en forma de osos con acabado efecto piel en color negro. Correa larga de bandolera tipo cadena ajustable. Cierre con botón magnético. Un bolsillo interior con cremallera. Medidas: 12 x 32 x 21 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","195890560","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h69/h80/10897183113246/product_195890560_2-20211202150046/product-195890560-2-20211202150046.jpg_515Wx515H"
"bols039","Bandolera mediana con solapa Kaos Dream negra","<p>Bolso bandolera mediana con solapa TOUS de la colección Kaos Dream de poliuretano acolchado en forma de osos con acabado efecto piel en color negro. Correa larga de bandolera tipo cadena ajustable. Cierre con botón magnético. Un bolsillo interior con cremallera. Medidas: 12 x 32 x 21 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","195890560","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h9c/hb1/13388401147934/515Wx515H_product_195890560_5-20240509120055/515Wx515H-product-195890560-5-20240509120055.jpg"
"bols040","Mochila Kaos New Colores de Nylon en color antracita-negro","<p>Mochila TOUS Kaos New Colores de tejido hidrófugo, nylon y estampado Kaos New combinado con piel bovina. Color antracita-negro. Cierre cremallera. Bolsillos exteriores: uno con cierre cremallera. Bolsillos interiores: uno con cierre cremallera, dos sin cierre. Medidas: 41x32x13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","695810038","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/sys-master/images/h31/h72/10436721901598/product-695810038-20190506130604.jpg"
"bols040","Mochila Kaos New Colores de Nylon en color antracita-negro","<p>Mochila TOUS Kaos New Colores de tejido hidrófugo, nylon y estampado Kaos New combinado con piel bovina. Color antracita-negro. Cierre cremallera. Bolsillos exteriores: uno con cierre cremallera. Bolsillos interiores: uno con cierre cremallera, dos sin cierre. Medidas: 41x32x13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","695810038","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/sys-master/images/haa/h8e/8841300443166/medias-695810038-2-20170226163808.jpg"
"bols040","Mochila Kaos New Colores de Nylon en color antracita-negro","<p>Mochila TOUS Kaos New Colores de tejido hidrófugo, nylon y estampado Kaos New combinado con piel bovina. Color antracita-negro. Cierre cremallera. Bolsillos exteriores: uno con cierre cremallera. Bolsillos interiores: uno con cierre cremallera, dos sin cierre. Medidas: 41x32x13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","695810038","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hc0/h7b/13388602834974/515Wx515H_product_695810038_9-20240509130056/515Wx515H-product-695810038-9-20240509130056.jpg"
"bols040","Mochila Kaos New Colores de Nylon en color antracita-negro","<p>Mochila TOUS Kaos New Colores de tejido hidrófugo, nylon y estampado Kaos New combinado con piel bovina. Color antracita-negro. Cierre cremallera. Bolsillos exteriores: uno con cierre cremallera. Bolsillos interiores: uno con cierre cremallera, dos sin cierre. Medidas: 41x32x13 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","695810038","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hf7/hf2/13388601458718/515Wx515H_product_695810038_5-20240509130056/515Wx515H-product-695810038-5-20240509130056.jpg"
"bols041","Shopper mediano camel Audree Canvas","<p>Bolso shopper mediano Audree Canvas de algodón con detalles de poliuretano y piel vacuna con certificación LWG en color camel. Cierre magnético. Dos compartimentos separados por uno con cremallera. Bolsillo interior y bolsillo exterior abiertos. Asa de hombro desmontable. Medidas (alto x ancho x fondo): 26 x 33,5 x 13,5 cm.</p>","TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002287943","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h0e/h31/14415000928286/515Wx515H_product_2002287943-20250508140321/515Wx515H-product-2002287943-20250508140321.jpg"
